ORDERNUMBER;SALES;STATUS;MONTH_ID;YEAR_ID;PRODUCTLINE;CUSTOMERNAME;CITY;COUNTRY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10425;1895.94;In Process;5;2005;Trucks and Buses;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10104;1705.92;Shipped;1;2003;Trains;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10117;1033.41;Shipped;4;2003;Trains;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Small
10127;3179.52;Shipped;6;2003;Trains;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10142;2091.18;Shipped;8;2003;Trains;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10153;1779.71;Shipped;9;2003;Trains;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10165;2537.64;Shipped;10;2003;Trains;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Small
10176;2448.72;Shipped;11;2003;Trains;L'ordine Souveniers;Reggio Emilia;Italy;Moroni;Maurizio;Small
10185;972.4;Shipped;11;2003;Trains;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10196;2856.14;Shipped;11;2003;Trains;Super Scale Inc.;New Haven;USA;Murphy;Leslie;Small
10208;1968.3;Shipped;1;2004;Trains;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Small
10220;2056.2;Shipped;2;2004;Trains;Clover Collections, Co.;Dublin;Ireland;Cassidy;Dean;Small
10230;2242.02;Shipped;3;2004;Trains;Blauer See Auto, Co.;Frankfurt;Germany;Keitel;Roland;Small
10247;3128.65;Shipped;5;2004;Trains;Suominen Souveniers;Espoo;Finland;Suominen;Kalle;Medium
10272;2443.26;Shipped;7;2004;Trains;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Small
10282;2470.86;Shipped;8;2004;Trains;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10292;1927.45;Shipped;9;2004;Trains;Land of Toys Inc.;NYC;USA;Yu;Kwai;Small
10306;2051.56;Shipped;10;2004;Trains;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10314;2337.38;Shipped;10;2004;Trains;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Small
10325;5932.96;Shipped;11;2004;Trains;Baane Mini Imports;Stavern;Norway;Bergulfsen;Jonas;Medium
10337;2296.77;Shipped;11;2004;Trains;Classic Legends Inc.;NYC;USA;Hernandez;Maria;Small
10350;6490.88;Shipped;12;2004;Trains;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10359;1623.25;Shipped;12;2004;Trains;Reims Collectables;Reims;France;Henriot;Paul;Small
10372;1405.92;Shipped;1;2005;Trains;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Small
10383;2282.28;Shipped;2;2005;Trains;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10395;8977.05;Shipped;3;2005;Trains;Lyon Souveniers;Paris;France;Da Cunha;Daniel;Large
10413;3256.35;Shipped;5;2005;Trains;Gift Depot Inc.;Bridgewater;USA;King;Julie;Medium
10108;2821.66;Shipped;3;2003;Motorcycles;Cruz & Sons Co.;Makati City;Philippines;Cruz;Arnold;Small
10121;3293.4;Shipped;5;2003;Motorcycles;Reims Collectables;Reims;France;Henriot;Paul;Medium
10135;4224;Shipped;7;2003;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10145;3091.68;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Medium
10159;2219.6;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Small
10169;3866.4;Shipped;11;2003;Motorcycles;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Medium
10180;1964.76;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance;Martine;Small
10190;2668.8;Shipped;11;2003;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10211;3222;Shipped;1;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier;Dominique;Medium
10224;3864.5;Shipped;2;2004;Motorcycles;Daedalus Designs Imports;Lille;France;Rance;Martine;Medium
10237;1366.8;Shipped;4;2004;Motorcycles;Vitachrome Inc.;NYC;USA;Frick;Michael;Small
10252;3475.68;Shipped;5;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier;Dominique;Medium
10264;4206.5;Shipped;6;2004;Motorcycles;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Medium
10276;1486.38;Shipped;8;2004;Motorcycles;Online Mini Collectables;Brickhaven;USA;Barajas;Miguel;Small
10285;3077.88;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Medium
10299;3544.2;Shipped;9;2004;Motorcycles;Toys of Finland, Co.;Helsinki;Finland;Karttunen;Matti;Medium
10309;2483.04;Shipped;10;2004;Motorcycles;Baane Mini Imports;Stavern;Norway;Bergulfsen;Jonas;Small
10319;3478.05;Shipped;11;2004;Motorcycles;Microscale Inc.;NYC;USA;Kuo;Kee;Medium
10331;3657.8;Shipped;11;2004;Motorcycles;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez;Rosa;Medium
10341;4682.36;Shipped;11;2004;Motorcycles;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Medium
10356;3937.7;Shipped;12;2004;Motorcycles;Lyon Souveniers;Paris;France;Da Cunha;Daniel;Medium
10365;4984.32;Shipped;1;2005;Motorcycles;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Medium
10375;5406.66;Shipped;2;2005;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10390;3491.18;Shipped;3;2005;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10403;2118.54;Shipped;4;2005;Motorcycles;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Small
10105;2897.47;Shipped;2;2003;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Small
10119;1916.75;Shipped;4;2003;Ships;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Small
10129;1860;Shipped;6;2003;Ships;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Small
10142;2624;Shipped;8;2003;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10153;2780.81;Shipped;9;2003;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10167;3239.62;Cancelled;10;2003;Ships;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Medium
10177;1824;Shipped;11;2003;Ships;CAF Imports;Madrid;Spain;Fernandez;Jesus;Small
10185;1134;Shipped;11;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10197;1487.41;Shipped;11;2003;Ships;Enaco Distributors;Barcelona;Spain;Saavedra;Eduardo;Small
10208;2837.46;Shipped;1;2004;Ships;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Small
10222;1942.77;Shipped;2;2004;Ships;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Small
10233;2544.12;Shipped;3;2004;Ships;Tekni Collectables Inc.;Newark;USA;Brown;William;Small
10248;2568.24;Cancelled;5;2004;Ships;Land of Toys Inc.;NYC;USA;Yu;Kwai;Small
10261;2108;Shipped;6;2004;Ships;Quebec Home Shopping Network;Montreal;Canada;Fresnisre;Jean;Small
10273;1372.14;Shipped;7;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey;Catherine;Small
10283;3540.15;Shipped;8;2004;Ships;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Medium
10295;1958.84;Shipped;9;2004;Ships;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Small
10306;2700;Shipped;10;2004;Ships;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10315;2542;Shipped;10;2004;Ships;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10326;2340;Shipped;11;2004;Ships;Volvo Model Replicas, Co;Lule;Sweden;Berglund;Christina;Small
10339;2816.44;Shipped;11;2004;Ships;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Small
10350;3526.82;Shipped;12;2004;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10373;4627.92;Shipped;1;2005;Ships;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Medium
10385;1933.5;Shipped;2;2005;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10396;2600.13;Shipped;3;2005;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10414;2639.58;On Hold;5;2005;Ships;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Small
10106;3312.97;Shipped;2;2003;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10120;3863.87;Shipped;4;2003;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Medium
10133;1863.36;Shipped;6;2003;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10143;3945.96;Shipped;8;2003;Planes;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Medium
10156;4954.08;Shipped;10;2003;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10168;2762.2;Shipped;10;2003;Planes;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Small
10199;3989.76;Shipped;12;2003;Planes;West Coast Collectables Co.;Burbank;USA;Thompson;Steve;Medium
10210;1649.55;Shipped;1;2004;Planes;Osaka Souveniers Co.;Osaka;Japan;Kentary;Mory;Small
10223;2534.75;Shipped;2;2004;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Small
10235;2580.25;Shipped;4;2004;Planes;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10250;2831.54;Shipped;5;2004;Planes;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Small
10262;3361.2;Cancelled;6;2004;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10275;2864.32;Shipped;7;2004;Planes;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10284;1994.88;Shipped;8;2004;Planes;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe;Jan;Small
10296;4296.6;Shipped;9;2004;Planes;Bavarian Collectables Imports, Co.;Munich;Germany;Donnermeyer;Michael;Medium
10308;2224.95;Shipped;10;2004;Planes;Mini Classics;White Plains;USA;Frick;Steve;Small
10316;2795.14;Shipped;11;2004;Planes;giftsbymail.co.uk;Cowes;UK;Bennett;Helen;Small
10328;2762.1;Shipped;11;2004;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Small
10340;2658;Shipped;11;2004;Planes;Enaco Distributors;Barcelona;Spain;Saavedra;Eduardo;Small
10353;5043.87;Shipped;12;2004;Planes;Gift Ideas Corp.;Glendale;USA;Lewis;Dan;Medium
10361;1210.8;Shipped;12;2004;Planes;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Small
10375;3029.19;Shipped;2;2005;Planes;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10388;10066.6;Shipped;3;2005;Planes;FunGiftIdeas.com;New Bedford;USA;Benitez;Violeta;Large
10398;4121.43;Shipped;3;2005;Planes;Reims Collectables;Reims;France;Henriot;Paul;Medium
10401;1135.31;On Hold;4;2005;Planes;Tekni Collectables Inc.;Newark;USA;Brown;William;Small
10416;2100.82;Shipped;5;2005;Planes;L'ordine Souveniers;Reggio Emilia;Italy;Moroni;Maurizio;Small
10105;2034.35;Shipped;2;2003;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Small
10117;3027.84;Shipped;4;2003;Ships;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Medium
10128;3104;Shipped;6;2003;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10142;3612.43;Shipped;8;2003;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10153;2711.88;Shipped;9;2003;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10166;3013.97;Shipped;10;2003;Ships;FunGiftIdeas.com;New Bedford;USA;Benitez;Violeta;Medium
10177;2738.54;Shipped;11;2003;Ships;CAF Imports;Madrid;Spain;Fernandez;Jesus;Small
10185;2832;Shipped;11;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10196;4720;Shipped;11;2003;Ships;Super Scale Inc.;New Haven;USA;Murphy;Leslie;Medium
10208;3222;Shipped;1;2004;Ships;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10221;2231;Shipped;2;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey;Catherine;Small
10232;2296.84;Shipped;3;2004;Ships;giftsbymail.co.uk;Cowes;UK;Bennett;Helen;Small
10248;4157.2;Cancelled;5;2004;Ships;Land of Toys Inc.;NYC;USA;Yu;Kwai;Medium
10273;2146.2;Shipped;7;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey;Catherine;Small
10282;3724.23;Shipped;8;2004;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10293;2084.81;Shipped;9;2004;Ships;Amica Models & Co.;Torino;Italy;Accorti;Paolo;Small
10306;3488.78;Shipped;10;2004;Ships;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10314;1753.06;Shipped;10;2004;Ships;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Small
10327;3469.2;Resolved;11;2004;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Medium
10337;2530.8;Shipped;11;2004;Ships;Classic Legends Inc.;NYC;USA;Hernandez;Maria;Small
10350;2924.32;Shipped;12;2004;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10372;4496.8;Shipped;1;2005;Ships;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Medium
10384;6397.44;Shipped;2;2005;Ships;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Medium
10397;2577.6;Shipped;3;2005;Ships;Alpha Cognac;Toulouse;France;Roulet;Annette;Small
10414;3533.62;On Hold;5;2005;Ships;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Medium
10106;3177.3;Shipped;2;2003;Ships;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10119;2730.06;Shipped;4;2003;Ships;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Small
10131;1891.78;Shipped;6;2003;Ships;Gift Ideas Corp.;Glendale;USA;Lewis;Dan;Small
10143;2612.48;Shipped;8;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10155;2925.76;Shipped;10;2003;Ships;Toys of Finland, Co.;Helsinki;Finland;Karttunen;Matti;Small
10167;2940.02;Cancelled;10;2003;Ships;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Small
10178;3293.24;Shipped;11;2003;Ships;Alpha Cognac;Toulouse;France;Roulet;Annette;Medium
10186;2389.68;Shipped;11;2003;Ships;Double Decker Gift Stores, Ltd;London;UK;Hardy;Thomas;Small
10197;2172.48;Shipped;11;2003;Ships;Enaco Distributors;Barcelona;Spain;Saavedra;Eduardo;Small
10209;2927.43;Shipped;1;2004;Ships;Men 'R' US Retailers, Ltd.;Los Angeles;USA;Chandler;Michael;Small
10222;2659.54;Shipped;2;2004;Ships;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Small
10249;3838;Shipped;5;2004;Ships;Cambridge Collectables Co.;Cambridge;USA;Tseng;Kyung;Medium
10262;4142.16;Cancelled;6;2004;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10274;2172.48;Shipped;7;2004;Ships;Collectables For Less Inc.;Brickhaven;USA;Nelson;Allen;Small
10283;1882.8;Shipped;8;2004;Ships;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10296;3477.86;Shipped;9;2004;Ships;Bavarian Collectables Imports, Co.;Munich;Germany;Donnermeyer;Michael;Medium
10307;3323.84;Shipped;10;2004;Ships;Classic Gift Ideas, Inc;Philadelphia;USA;Cervantes;Francisca;Medium
10316;4195.8;Shipped;11;2004;Ships;giftsbymail.co.uk;Cowes;UK;Bennett;Helen;Medium
10328;4156.58;Shipped;11;2004;Ships;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10339;3918.75;Shipped;11;2004;Ships;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Medium
10352;2352.67;Shipped;12;2004;Ships;Auto-Moto Classics Inc.;Brickhaven;USA;Taylor;Leslie;Small
10361;1089.36;Shipped;12;2004;Ships;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Small
10373;2701.12;Shipped;1;2005;Ships;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10386;2487.04;Resolved;3;2005;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10398;3910.32;Shipped;3;2005;Ships;Reims Collectables;Reims;France;Henriot;Paul;Medium
10400;4038.8;Shipped;4;2005;Ships;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Medium
10415;3070.4;Disputed;5;2005;Ships;Australian Collectables, Ltd;Glen Waverly;Australia;Connery;Sean;Medium
10106;3763.46;Shipped;2;2003;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10120;2584.8;Shipped;4;2003;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Small
10131;4427.6;Shipped;6;2003;Planes;Gift Ideas Corp.;Glendale;USA;Lewis;Dan;Medium
10143;2152.02;Shipped;8;2003;Planes;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10155;2353.4;Shipped;10;2003;Planes;Toys of Finland, Co.;Helsinki;Finland;Karttunen;Matti;Small
10168;3431.39;Shipped;10;2003;Planes;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Medium
10178;1930.5;Shipped;11;2003;Planes;Alpha Cognac;Toulouse;France;Roulet;Annette;Small
10198;4774.56;Shipped;11;2003;Planes;Cruz & Sons Co.;Makati City;Philippines;Cruz;Arnold;Medium
10210;2592.72;Shipped;1;2004;Planes;Osaka Souveniers Co.;Osaka;Japan;Kentary;Mory;Small
10222;3246.75;Shipped;2;2004;Planes;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Medium
10235;3372.5;Shipped;4;2004;Planes;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Medium
10250;3909.15;Shipped;5;2004;Planes;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Medium
10262;2994.75;Cancelled;6;2004;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10275;4472.52;Shipped;7;2004;Planes;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10284;4576.95;Shipped;8;2004;Planes;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe;Jan;Medium
10296;2441.04;Shipped;9;2004;Planes;Bavarian Collectables Imports, Co.;Munich;Germany;Donnermeyer;Michael;Small
10308;3106.25;Shipped;10;2004;Planes;Mini Classics;White Plains;USA;Frick;Steve;Medium
10316;2706.41;Shipped;11;2004;Planes;giftsbymail.co.uk;Cowes;UK;Bennett;Helen;Small
10328;4021.53;Shipped;11;2004;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10340;4826.25;Shipped;11;2004;Planes;Enaco Distributors;Barcelona;Spain;Saavedra;Eduardo;Medium
10352;4935.28;Shipped;12;2004;Planes;Auto-Moto Classics Inc.;Brickhaven;USA;Taylor;Leslie;Medium
10361;2754.7;Shipped;12;2004;Planes;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Small
10375;3856.71;Shipped;2;2005;Planes;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10386;3102.08;Resolved;3;2005;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10398;1908.72;Shipped;3;2005;Planes;Reims Collectables;Reims;France;Henriot;Paul;Small
10401;7543.75;On Hold;4;2005;Planes;Tekni Collectables Inc.;Newark;USA;Brown;William;Large
10416;2457.18;Shipped;5;2005;Planes;L'ordine Souveniers;Reggio Emilia;Italy;Moroni;Maurizio;Small
10105;2038.87;Shipped;2;2003;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Small
10119;2499.26;Shipped;4;2003;Ships;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Small
10129;3838.05;Shipped;6;2003;Ships;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Medium
10143;2643.99;Shipped;8;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10154;2315.88;Shipped;10;2003;Ships;Boards & Toys Co.;Glendale;USA;Young;Leslie;Small
10167;3225.06;Cancelled;10;2003;Ships;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Medium
10177;2451.84;Shipped;11;2003;Ships;CAF Imports;Madrid;Spain;Fernandez;Jesus;Small
10185;2254.98;Shipped;11;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam;Wing C;Small
10197;3939.5;Shipped;11;2003;Ships;Enaco Distributors;Barcelona;Spain;Saavedra;Eduardo;Medium
10208;3424.7;Shipped;1;2004;Ships;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10222;2914.2;Shipped;2;2004;Ships;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Small
10233;2389.6;Shipped;3;2004;Ships;Tekni Collectables Inc.;Newark;USA;Brown;William;Small
10248;2428.48;Cancelled;5;2004;Ships;Land of Toys Inc.;NYC;USA;Yu;Kwai;Small
10261;3021.48;Shipped;6;2004;Ships;Quebec Home Shopping Network;Montreal;Canada;Fresnisre;Jean;Medium
10273;2610.72;Shipped;7;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey;Catherine;Small
10283;3091.19;Shipped;8;2004;Ships;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Medium
10295;2576.2;Shipped;9;2004;Ships;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Small
10306;3232.31;Shipped;10;2004;Ships;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10316;3573.6;Shipped;11;2004;Ships;giftsbymail.co.uk;Cowes;UK;Bennett;Helen;Medium
10327;2022.51;Resolved;11;2004;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Small
10339;3717.5;Shipped;11;2004;Ships;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Medium
10350;2185.15;Shipped;12;2004;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10373;2883.53;Shipped;1;2005;Ships;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10386;5017.57;Resolved;3;2005;Ships;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10397;1463;Shipped;3;2005;Ships;Alpha Cognac;Toulouse;France;Roulet;Annette;Small
10414;2352.59;On Hold;5;2005;Ships;Gifts4AllAges.com;Boston;USA;Yoshido;Juri;Small
10103;4460.82;Shipped;1;2003;Classic Cars;Baane Mini Imports;Stavern;Norway;Bergulfsen;Jonas;Medium
10114;4758.18;Shipped;4;2003;Classic Cars;La Corne D'abondance, Co.;Paris;France;Bertrand;Marie;Medium
10126;4597.2;Shipped;5;2003;Classic Cars;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer;Mart¡n;Medium
10140;4114.8;Shipped;7;2003;Classic Cars;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Medium
10150;2104;Shipped;9;2003;Classic Cars;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Small
10164;3195.27;Resolved;10;2003;Classic Cars;Mini Auto Werke;Graz;Austria;Mendel;Roland;Medium
10175;3611.16;Shipped;11;2003;Classic Cars;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Medium
10183;2000.77;Shipped;11;2003;Classic Cars;Classic Gift Ideas, Inc;Philadelphia;USA;Cervantes;Francisca;Small
10194;2314.26;Shipped;11;2003;Classic Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Small
10206;3871.89;Shipped;12;2003;Classic Cars;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri;Yoshi;Medium
10217;2728;Shipped;2;2004;Classic Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10229;5614;Shipped;3;2004;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10245;4628.8;Shipped;5;2004;Classic Cars;Super Scale Inc.;New Haven;USA;Murphy;Leslie;Medium
10258;3641.4;Shipped;6;2004;Classic Cars;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Medium
10270;4048;Shipped;7;2004;Classic Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Medium
10281;2321.46;Shipped;8;2004;Classic Cars;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Small
10291;3256.96;Shipped;9;2004;Classic Cars;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Medium
10304;4208;Shipped;10;2004;Classic Cars;Auto Assoc. & Cie.;Versailles;France;Tonini;Daniel;Medium
10313;2973.9;Shipped;10;2004;Classic Cars;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri;Yoshi;Small
